Balaka	34.95575	-14.97928	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Balaka
Blantyre	35.00854	-15.78499	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Blantyre
Bvumbwe	35.06667	-15.91667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Bvumbwe
Chichiri	35.04749	-15.80251	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chichiri
Chikwawa	34.51667	-16	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chikwawa
Chiradzulu	35.14071	-15.67461	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chiradzulu
Chitala	34.27009	-13.67381	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chitala
Chitedze	33.66607	-14.21697	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chitedze
Chitipa	33.26667	-9.7	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chitipa
Chitundu	35.66116	-14.9193	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Chitundu
Dedza	34.31667	-14.38333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Dedza
Dowa	33.93864	-13.65337	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Dowa
Dwangwa	34.15	-12.56667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Dwangwa
Emfeni	33.58777	-12.58942	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Emfeni
Kalembo	35.1692	-14.84465	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Kalembo
Kalira	33.96667	-13.48333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Kalira
Kamwendo	34.01096	-13.80893	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Kamwendo
Karonga	33.93333	-9.93333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Karonga
Kasangadzi	34.19196	-13.23089	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Kasangadzi
Kasiya	33.38333	-13.76667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Kasiya
Kasumbu	34.35	-14.3	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Kasumbu
Kasungu	33.48333	-13.03333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Kasungu
Katimbira	34.20031	-12.75124	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Katimbira
Khuyu	33.8	-12.83333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Khuyu
Kunyinda	34.73333	-16.5	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Kunyinda
Likoma	34.73333	-12.06667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Likoma
Likuni	33.70524	-14.02266	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Likuni
Lilongwe	35.11667	-15.95	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Lilongwe
Limbe	35.06018	-15.80901	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Limbe
Liwaladzi	34.16634	-12.62101	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Liwaladzi
Machinga	35.30002	-15.16849	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Machinga
Makoka	35.6	-14.7	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Makoka
Malawi	34.96667	-15.5	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Malawi
Malembo	33.42513	-13.61488	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Malembo
Mangochi	35.26448	-14.47815	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mangochi
Masasa	34.51667	-14.38333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Masasa
Matope	34.74972	-15.89899	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Matope
Mbawa	33.4	-12.1	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mbawa
Mchere	33.96667	-13.36667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mchere
Mchinji	32.8856	-13.74209	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mchinji
Mdunga	33.83323	-12.98633	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mdunga
Mikolongwe	35.18333	-15.9	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mikolongwe
Mlolo	35.43333	-15.41667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mlolo
Mlonyeni	33.26667	-13.98333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mlonyeni
Mpama	35.46901	-14.60765	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mpama
Mpanda	34.1	-11.85	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mpanda
Mpherere	33.84087	-13.26731	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mpherere
Mphompha	34.05	-11.01667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mphompha
Mphuka	34.65	-16.25	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mphuka
Mponela	33.74008	-13.53194	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mponela
Msamala	34.33966	-13.24099	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Msamala
Mulanje	35.5	-16.03163	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mulanje
Mwana	35.56667	-15.83333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mwana
Mwanza	34.52479	-15.60262	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mwanza
Mzimba	33.81667	-12.01667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mzimba
Mzuzu	34.02071	-11.46556	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Mzuzu
Nankumba	34.82269	-14.36446	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Nankumba
Nathenje	33.91076	-14.08463	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Nathenje
Neno	34.65343	-15.39805	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Neno
Nkhoma	33.4	-12.71667	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Nkhoma
Nkhotakota	34.29614	-12.92744	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Nkhotakota
Nsanje	35.14762	-15.8637	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Nsanje
Ntcheu	34.63586	-14.82027	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Ntcheu
Ntchisi	33.9149	-13.52775	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Ntchisi
Nthondo	33.43333	-14.03333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Nthondo
Phalombe	35.65067	-15.80635	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Phalombe
Rumphi	33.90621	-11.67367	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Rumphi
Salima	34.58333	-13.75	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Salima
Sanga	33.45	-9.88333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Sanga
Senzani	34.85803	-15.06333	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Senzani
Simlemba	33.67447	-12.74442	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Simlemba
Thyolo	35.14046	-16.06775	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Thyolo
Zomba	35.27463	-15.35007	Food_Security_and_Agriculture_Project_List_from_MoAFS_March_2011.csv	Zomba
Biwi	33.96667	-14.18333	IGPWP_Forestry_Project_sites0.csv	Biwi
Bowa	33.75	-13.78333	IGPWP_Forestry_Project_sites0.csv	Bowa
Bula	34.7712	-14.86491	IGPWP_Forestry_Project_sites0.csv	Bula
Chadza	33.36667	-14.1	IGPWP_Forestry_Project_sites0.csv	Chadza
Chakhaza	33.73333	-13.65	IGPWP_Forestry_Project_sites0.csv	Chakhaza
Chalunda	34.46667	-13.81667	IGPWP_Forestry_Project_sites0.csv	Chalunda
Chanika	34.2	-12.96667	IGPWP_Forestry_Project_sites0.csv	Chanika
Chembe	34.84911	-14.01993	IGPWP_Forestry_Project_sites0.csv	Chembe
Chikoti	33.19356	-13.52998	IGPWP_Forestry_Project_sites0.csv	Chikoti
Chikuta	33.13333	-13.88333	IGPWP_Forestry_Project_sites0.csv	Chikuta
Chilawo	33.66191	-12.34334	IGPWP_Forestry_Project_sites0.csv	Chilawo
Chilemba	35.53356	-15.96198	IGPWP_Forestry_Project_sites0.csv	Chilemba
Chimbadzo	33	-13.81667	IGPWP_Forestry_Project_sites0.csv	Chimbadzo
Chimombo	35.23333	-17.01667	IGPWP_Forestry_Project_sites0.csv	Chimombo
Chimutu	33.81667	-14.06667	IGPWP_Forestry_Project_sites0.csv	Chimutu
Chisamba	34.4	-13.78333	IGPWP_Forestry_Project_sites0.csv	Chisamba
Chiwoko	33.81667	-13.98333	IGPWP_Forestry_Project_sites0.csv	Chiwoko
Dambalika	33.66958	-13.21168	IGPWP_Forestry_Project_sites0.csv	Dambalika
Filimoni	33.61667	-14.33333	IGPWP_Forestry_Project_sites0.csv	Filimoni
Fungwe	33.77675	-12.97305	IGPWP_Forestry_Project_sites0.csv	Fungwe
Gomani	32.98333	-13.81667	IGPWP_Forestry_Project_sites0.csv	Gomani
Gwede	33.74525	-13.64714	IGPWP_Forestry_Project_sites0.csv	Gwede
Jumpha	33.78333	-13.66667	IGPWP_Forestry_Project_sites0.csv	Jumpha
Kachala	33.76667	-14.05	IGPWP_Forestry_Project_sites0.csv	Kachala
Kachule	34.07037	-14.31469	IGPWP_Forestry_Project_sites0.csv	Kachule
Kalonga	34.83333	-15.03333	IGPWP_Forestry_Project_sites0.csv	Kalonga
Kalumba	33.81667	-14.21667	IGPWP_Forestry_Project_sites0.csv	Kalumba
Kamatila	33.41667	-12.85	IGPWP_Forestry_Project_sites0.csv	Kamatila
Kambala	33.38333	-12.65	IGPWP_Forestry_Project_sites0.csv	Kambala
Kamphandila	34.03333	-12.28333	IGPWP_Forestry_Project_sites0.csv	Kamphandila
Kangulu	34.00675	-14.21641	IGPWP_Forestry_Project_sites0.csv	Kangulu
Kangwere	32.95105	-13.71923	IGPWP_Forestry_Project_sites0.csv	Kangwere
Kaphiri	34.1	-14	IGPWP_Forestry_Project_sites0.csv	Kaphiri
Karonga	33.93333	-9.93333	IGPWP_Forestry_Project_sites0.csv	Karonga
Kawere	32.95503	-13.58367	IGPWP_Forestry_Project_sites0.csv	Kawere
Kayembe	33.5	-13.66667	IGPWP_Forestry_Project_sites0.csv	Kayembe
Khombe	33.98333	-14.18333	IGPWP_Forestry_Project_sites0.csv	Khombe
Madziada	33.68333	-13.35	IGPWP_Forestry_Project_sites0.csv	Madziada
Malenga	34.97072	-14.64855	IGPWP_Forestry_Project_sites0.csv	Malenga
Maluwa	33.3	-12.66667	IGPWP_Forestry_Project_sites0.csv	Maluwa
Maunda	35.76667	-14.95	IGPWP_Forestry_Project_sites0.csv	Maunda
Mbalame	35.53333	-15.15	IGPWP_Forestry_Project_sites0.csv	Mbalame
Mbewa	33.31667	-13.68333	IGPWP_Forestry_Project_sites0.csv	Mbewa
Mbingwa	33.52097	-13.53811	IGPWP_Forestry_Project_sites0.csv	Mbingwa
Mdima	33.61667	-14.2	IGPWP_Forestry_Project_sites0.csv	Mdima
Mduwa	33.08535	-13.7211	IGPWP_Forestry_Project_sites0.csv	Mduwa
Mgabi	32.80381	-13.73657	IGPWP_Forestry_Project_sites0.csv	Mgabi
Mkanda	35.3	-15.41667	IGPWP_Forestry_Project_sites0.csv	Mkanda
Mkulumimba	33.56452	-13.62121	IGPWP_Forestry_Project_sites0.csv	Mkulumimba
Mkwinda	33.74886	-14.1782	IGPWP_Forestry_Project_sites0.csv	Mkwinda
Mphamba	35.18333	-17.05	IGPWP_Forestry_Project_sites0.csv	Mphamba
Msampha	33.58333	-13.66667	IGPWP_Forestry_Project_sites0.csv	Msampha
Mtali	33.41667	-14	IGPWP_Forestry_Project_sites0.csv	Mtali
Mtandula	33.51667	-14.03333	IGPWP_Forestry_Project_sites0.csv	Mtandula
Mtema	35.18333	-17.06667	IGPWP_Forestry_Project_sites0.csv	Mtema
Mtenje	33.06667	-13.66667	IGPWP_Forestry_Project_sites0.csv	Mtenje
Mtondo	33.48333	-13.06667	IGPWP_Forestry_Project_sites0.csv	Mtondo
Mutawa	33.91667	-13.4	IGPWP_Forestry_Project_sites0.csv	Mutawa
Mwanza	34.52479	-15.60262	IGPWP_Forestry_Project_sites0.csv	Mwanza
Mwase	33.43333	-14.1	IGPWP_Forestry_Project_sites0.csv	Mwase
Nambera	32.96667	-13.5	IGPWP_Forestry_Project_sites0.csv	Nambera
Ngona	34.41667	-14.35	IGPWP_Forestry_Project_sites0.csv	Ngona
Nkhwangwa	34.86667	-16.48333	IGPWP_Forestry_Project_sites0.csv	Nkhwangwa
Nthondowa	33.57578	-13.68987	IGPWP_Forestry_Project_sites0.csv	Nthondowa
Phiri	33.78333	-11.38333	IGPWP_Forestry_Project_sites0.csv	Phiri
Pinda	33.14718	-13.9124	IGPWP_Forestry_Project_sites0.csv	Pinda
Sitolo	33.45	-12.56667	IGPWP_Forestry_Project_sites0.csv	Sitolo
Tambala	35.56667	-14.45	IGPWP_Forestry_Project_sites0.csv	Tambala
Tembwe	33.95	-14.33333	IGPWP_Forestry_Project_sites0.csv	Tembwe
Thako	33.15	-13.68333	IGPWP_Forestry_Project_sites0.csv	Thako
Tongole	33.63333	-12.98333	IGPWP_Forestry_Project_sites0.csv	Tongole
Tsumba	32.93333	-13.83333	IGPWP_Forestry_Project_sites0.csv	Tsumba
Ulaya	34.86033	-15.77512	IGPWP_Forestry_Project_sites0.csv	Ulaya
Ulongwe	35.25	-16.36667	IGPWP_Forestry_Project_sites0.csv	Ulongwe
Biwi	33.96667	-14.18333	IGPWP_Forestry_Project_sites1.csv	Biwi
Bowa	33.75	-13.78333	IGPWP_Forestry_Project_sites1.csv	Bowa
Bula	34.7712	-14.86491	IGPWP_Forestry_Project_sites1.csv	Bula
Chadza	33.36667	-14.1	IGPWP_Forestry_Project_sites1.csv	Chadza
Chakhaza	33.73333	-13.65	IGPWP_Forestry_Project_sites1.csv	Chakhaza
Chalunda	34.46667	-13.81667	IGPWP_Forestry_Project_sites1.csv	Chalunda
Chanika	34.2	-12.96667	IGPWP_Forestry_Project_sites1.csv	Chanika
Chembe	34.84911	-14.01993	IGPWP_Forestry_Project_sites1.csv	Chembe
Chikoti	33.19356	-13.52998	IGPWP_Forestry_Project_sites1.csv	Chikoti
Chikuta	33.13333	-13.88333	IGPWP_Forestry_Project_sites1.csv	Chikuta
Chilawo	33.66191	-12.34334	IGPWP_Forestry_Project_sites1.csv	Chilawo
Chilemba	35.53356	-15.96198	IGPWP_Forestry_Project_sites1.csv	Chilemba
Chimbadzo	33	-13.81667	IGPWP_Forestry_Project_sites1.csv	Chimbadzo
Chimombo	35.23333	-17.01667	IGPWP_Forestry_Project_sites1.csv	Chimombo
Chimutu	33.81667	-14.06667	IGPWP_Forestry_Project_sites1.csv	Chimutu
Chisamba	34.4	-13.78333	IGPWP_Forestry_Project_sites1.csv	Chisamba
Chiwoko	33.81667	-13.98333	IGPWP_Forestry_Project_sites1.csv	Chiwoko
Dambalika	33.66958	-13.21168	IGPWP_Forestry_Project_sites1.csv	Dambalika
Filimoni	33.61667	-14.33333	IGPWP_Forestry_Project_sites1.csv	Filimoni
Fungwe	33.77675	-12.97305	IGPWP_Forestry_Project_sites1.csv	Fungwe
Gomani	32.98333	-13.81667	IGPWP_Forestry_Project_sites1.csv	Gomani
Gwede	33.74525	-13.64714	IGPWP_Forestry_Project_sites1.csv	Gwede
Jumpha	33.78333	-13.66667	IGPWP_Forestry_Project_sites1.csv	Jumpha
Kachala	33.76667	-14.05	IGPWP_Forestry_Project_sites1.csv	Kachala
Kachule	34.07037	-14.31469	IGPWP_Forestry_Project_sites1.csv	Kachule
Kalonga	34.83333	-15.03333	IGPWP_Forestry_Project_sites1.csv	Kalonga
Kalumba	33.81667	-14.21667	IGPWP_Forestry_Project_sites1.csv	Kalumba
Kamatila	33.41667	-12.85	IGPWP_Forestry_Project_sites1.csv	Kamatila
Kambala	33.38333	-12.65	IGPWP_Forestry_Project_sites1.csv	Kambala
Kamphandila	34.03333	-12.28333	IGPWP_Forestry_Project_sites1.csv	Kamphandila
Kangulu	34.00675	-14.21641	IGPWP_Forestry_Project_sites1.csv	Kangulu
Kangwere	32.95105	-13.71923	IGPWP_Forestry_Project_sites1.csv	Kangwere
Kaphiri	34.1	-14	IGPWP_Forestry_Project_sites1.csv	Kaphiri
Karonga	33.93333	-9.93333	IGPWP_Forestry_Project_sites1.csv	Karonga
Kawere	32.95503	-13.58367	IGPWP_Forestry_Project_sites1.csv	Kawere
Kayembe	33.5	-13.66667	IGPWP_Forestry_Project_sites1.csv	Kayembe
Khombe	33.98333	-14.18333	IGPWP_Forestry_Project_sites1.csv	Khombe
Madziada	33.68333	-13.35	IGPWP_Forestry_Project_sites1.csv	Madziada
Malenga	34.97072	-14.64855	IGPWP_Forestry_Project_sites1.csv	Malenga
Maluwa	33.3	-12.66667	IGPWP_Forestry_Project_sites1.csv	Maluwa
Maunda	35.76667	-14.95	IGPWP_Forestry_Project_sites1.csv	Maunda
Mbalame	35.53333	-15.15	IGPWP_Forestry_Project_sites1.csv	Mbalame
Mbewa	33.31667	-13.68333	IGPWP_Forestry_Project_sites1.csv	Mbewa
Mbingwa	33.52097	-13.53811	IGPWP_Forestry_Project_sites1.csv	Mbingwa
Mdima	33.61667	-14.2	IGPWP_Forestry_Project_sites1.csv	Mdima
Mduwa	33.08535	-13.7211	IGPWP_Forestry_Project_sites1.csv	Mduwa
Mgabi	32.80381	-13.73657	IGPWP_Forestry_Project_sites1.csv	Mgabi
Mkanda	35.3	-15.41667	IGPWP_Forestry_Project_sites1.csv	Mkanda
Mkulumimba	33.56452	-13.62121	IGPWP_Forestry_Project_sites1.csv	Mkulumimba
Mkwinda	33.74886	-14.1782	IGPWP_Forestry_Project_sites1.csv	Mkwinda
Mphamba	35.18333	-17.05	IGPWP_Forestry_Project_sites1.csv	Mphamba
Msampha	33.58333	-13.66667	IGPWP_Forestry_Project_sites1.csv	Msampha
Mtali	33.41667	-14	IGPWP_Forestry_Project_sites1.csv	Mtali
Mtandula	33.51667	-14.03333	IGPWP_Forestry_Project_sites1.csv	Mtandula
Mtema	35.18333	-17.06667	IGPWP_Forestry_Project_sites1.csv	Mtema
Mtenje	33.06667	-13.66667	IGPWP_Forestry_Project_sites1.csv	Mtenje
Mtondo	33.48333	-13.06667	IGPWP_Forestry_Project_sites1.csv	Mtondo
Mutawa	33.91667	-13.4	IGPWP_Forestry_Project_sites1.csv	Mutawa
Mwanza	34.52479	-15.60262	IGPWP_Forestry_Project_sites1.csv	Mwanza
Mwase	33.43333	-14.1	IGPWP_Forestry_Project_sites1.csv	Mwase
Nambera	32.96667	-13.5	IGPWP_Forestry_Project_sites1.csv	Nambera
Ngona	34.41667	-14.35	IGPWP_Forestry_Project_sites1.csv	Ngona
Nkhwangwa	34.86667	-16.48333	IGPWP_Forestry_Project_sites1.csv	Nkhwangwa
Nthondowa	33.57578	-13.68987	IGPWP_Forestry_Project_sites1.csv	Nthondowa
Phiri	33.78333	-11.38333	IGPWP_Forestry_Project_sites1.csv	Phiri
Pinda	33.14718	-13.9124	IGPWP_Forestry_Project_sites1.csv	Pinda
Sitolo	33.45	-12.56667	IGPWP_Forestry_Project_sites1.csv	Sitolo
Tambala	35.56667	-14.45	IGPWP_Forestry_Project_sites1.csv	Tambala
Tembwe	33.95	-14.33333	IGPWP_Forestry_Project_sites1.csv	Tembwe
Thako	33.15	-13.68333	IGPWP_Forestry_Project_sites1.csv	Thako
Tongole	33.63333	-12.98333	IGPWP_Forestry_Project_sites1.csv	Tongole
Tsumba	32.93333	-13.83333	IGPWP_Forestry_Project_sites1.csv	Tsumba
Ulaya	34.86033	-15.77512	IGPWP_Forestry_Project_sites1.csv	Ulaya
Ulongwe	35.25	-16.36667	IGPWP_Forestry_Project_sites1.csv	Ulongwe
Biwi	33.96667	-14.18333	IGPWP_Forestry_Project_sites.csv	Biwi
Bowa	33.75	-13.78333	IGPWP_Forestry_Project_sites.csv	Bowa
Bula	34.7712	-14.86491	IGPWP_Forestry_Project_sites.csv	Bula
Chadza	33.36667	-14.1	IGPWP_Forestry_Project_sites.csv	Chadza
Chakhaza	33.73333	-13.65	IGPWP_Forestry_Project_sites.csv	Chakhaza
Chalunda	34.46667	-13.81667	IGPWP_Forestry_Project_sites.csv	Chalunda
Chanika	34.2	-12.96667	IGPWP_Forestry_Project_sites.csv	Chanika
Chembe	34.84911	-14.01993	IGPWP_Forestry_Project_sites.csv	Chembe
Chikoti	33.19356	-13.52998	IGPWP_Forestry_Project_sites.csv	Chikoti
Chikuta	33.13333	-13.88333	IGPWP_Forestry_Project_sites.csv	Chikuta
Chilawo	33.66191	-12.34334	IGPWP_Forestry_Project_sites.csv	Chilawo
Chilemba	35.53356	-15.96198	IGPWP_Forestry_Project_sites.csv	Chilemba
Chimbadzo	33	-13.81667	IGPWP_Forestry_Project_sites.csv	Chimbadzo
Chimombo	35.23333	-17.01667	IGPWP_Forestry_Project_sites.csv	Chimombo
Chimutu	33.81667	-14.06667	IGPWP_Forestry_Project_sites.csv	Chimutu
